정류장ID,정류장명,정류장번호,위도,경도
JUB312100690,BYC,30690,35.82043092,127.0077811
JUB312100693,BYC,30693,35.82071324,127.00797
JUB306101433,cbs기독교방송,31432,35.87469125,127.0551973
JUB305100683,CTS전북방송,30683,35.8199967,127.1464071
JUB305032322,JTV전주방송,36214,35.8459724,127.0829642
JUB305032323,JTV전주방송,36215,35.8460525,127.0826759
JUB306101050,KT북전주지점.덕진광장,31049,35.84292878,127.1231824
JUB306101053,KT북전주지점.덕진광장,31052,35.84310173,127.1230835
JUB305100912,KT정보센터,30912,35.83375079,127.1185573
JUB312032801,LS엠트론엔진공장,36270,35.9698397,127.1181823
JUB312900002,LS엠트론엔진공장,36274,35.9698093,127.1179573
JUB305032418,TBN전주교통방송,36352,35.847896,127.0810328
JUB305032419,TBN전주교통방송,36353,35.8480058,127.0814974
JUB305032313,test0722,36002,35.9441492,127.2396643
JUB306032302,test0722-2,36004,35.9424645,127.2444817
JUB306900001,test0817,30600,35.9424961,127.2415512
JUB316100004,가는정이,30004,35.59382187,127.1039579
JUB316100005,가는정이,30005,35.59397733,127.1038737
JUB306101078,가련산로.원대한방병원,31077,35.84538482,127.1155486
JUB306101083,가련산로.원대한방병원,31082,35.84571856,127.1154564
JUB306101022,가련산로하가영무예다음,31021,35.84168582,127.1112994
JUB306101042,가련산로하가영무예다음,31041,35.84202607,127.1113025
JUB306100936,가리내로 백제교,30936,35.83489768,127.1246252
JUB306100946,가리내로 백제교,30946,35.83487104,127.1259193
JUB306132083,가리내로하가영무예다음,32083,35.83971631,127.1106682
JUB306132084,가리내로하가영무예다음,32084,35.83988337,127.1101019
JUB306101158,가소마을,31157,35.85284536,127.1905368
JUB306101159,가소마을,31158,35.85298416,127.1904619
JUB312032419,가정.봉판마을,32419,36.03883636,127.190373
JUB312032420,가정.봉판마을,32420,36.03872776,127.1903075
JUB312101586,간중초교,31585,35.89163192,127.1814109
JUB312101588,간중초교,31587,35.89181831,127.1816028
JUB312101071,갈동마을,31070,35.84478138,127.0455471
JUB312101074,갈동마을,31073,35.84491779,127.0456206
JUB312101704,갈리마을,31703,35.91581423,127.1478348
JUB312101706,갈리마을,31705,35.91594135,127.1477883
JUB312032166,갈전,32166,35.84511266,127.2154023
JUB312032167,갈전,32167,35.8450756,127.2152477
JUB306101354,감수리,31353,35.86663278,127.0999173
JUB306101355,감수리,31354,35.86702965,127.0999571
JUB305032452,감수리주유소,36386,35.8654224,127.1006158
JUB305032453,감수리주유소,36387,35.865332,127.1005553
JUB305032583,강림교회,36517,35.8400743,127.1414516
JUB305032584,강림교회,36518,35.8401063,127.1415899
JUB312100715,개태마을,30715,35.8218052,127.0312898
JUB312100744,개태마을,30744,35.8226376,127.0333483
JUB312032389,갱금.오복마을,32389,36.02095623,127.2474773
JUB312032390,갱금.오복마을,32390,36.02109946,127.2473206
JUB305100504,거마평로안행교,30504,35.80577968,127.1166171
JUB305100576,거마평로이동교,30576,35.81288005,127.1138879
JUB305100580,거마평로이동교,30580,35.81342648,127.1129979
JUB312032411,거사리마을,32411,36.04671223,127.2284477
JUB312032412,거사리마을,32412,36.04690993,127.228357
JUB305102022,거산황궁아파트,32022,35.80588599,127.1525165
JUB306100907,거성고속맨션.자원봉사센터.고속버스터미널입구,30907,35.83348524,127.1276
JUB306100909,거성고속맨션.자원봉사센터.고속버스터미널입구,30909,35.8335539,127.1272236
JUB312101822,거인마을,31821,35.9377749,127.2961361
JUB312101823,거인마을,31822,35.9378205,127.2964465
JUB306032082,건지광장,32082,35.8467267,127.1287653
JUB305032375,건지산이지움,36309,35.8453963,127.1477652
JUB306100973,경기장거성아파트,30973,35.83689022,127.1210889
JUB306100976,경기장거성아파트,30975,35.83700157,127.1214359
JUB305100766,경찰청,30766,35.82516699,127.1048125
JUB305100776,경찰청,30776,35.82542716,127.1048341
JUB312032391,경천면사무소,32391,36.02199559,127.2522603
JUB312032392,경천면사무소,32392,36.02222783,127.2519253
JUB312032387,경천저수지,32387,36.01965652,127.2386141
JUB312032388,경천저수지,32388,36.01978241,127.2385685
JUB312100510,계월리,30510,35.8058649,127.2449486
JUB312100513,계월리,30513,35.80601225,127.2454276
JUB306101446,고당마을,31445,35.87540405,127.1511287
JUB305032638,고덕마을,36572,35.7889245,127.178698
JUB305032639,고덕마을,36573,35.7888747,127.1786263
JUB306101012,고려병원,31011,35.83923015,127.1674858
JUB306101015,고려병원,31014,35.83951413,127.1674522
JUB308101746,고려온천아파트,31745,35.9241455,127.0537551
JUB305032507,고려온천아파트,36441,35.9240826,127.0537998
JUB308101747,고려온천아파트입구,31746,35.9237561,127.0532862
JUB312101943,고산고입구,31942,35.97591272,127.2010528
JUB312101944,고산고입구,31943,35.97611364,127.2011409
JUB312132241,고산농협,32241,35.97549192,127.2049475
JUB305032386,고산농협,36320,35.9753476,127.2044494
JUB312032417,고산사거리,32417,35.9770131,127.2072826
JUB312032418,고산사거리,32418,35.97728377,127.2073242
JUB305032467,고산사입구,36401,35.9350544,127.2059475
JUB305032468,고산사입구,36402,35.9350547,127.2060639
JUB312032670,고산새마을금고,36001,35.9745874,127.2084186
JUB312032673,고산새마을금고,36007,35.9747589,127.2085178
JUB312032671,고산성당,36005,35.9750802,127.2108903
JUB312032674,고산성당,36008,35.9751883,127.2108344
JUB312032686,고산시장,36020,35.9746064,127.2051465
JUB312032687,고산시장,36021,35.9745879,127.204958
JUB312101902,고산신기마을,31901,35.96087152,127.1807755
JUB312101903,고산신기마을,31902,35.96095614,127.1805908
JUB312032764,고산자연휴양림입구,36098,35.9749999,127.2310212
JUB312032765,고산자연휴양림입구,36099,35.9752431,127.2309205
JUB312032322,고산창포마을,32322,35.98802108,127.260067
JUB312101937,고산터미널,31936,35.9748106,127.2069505
JUB312101938,고산터미널,31937,35.97519123,127.2058153
JUB306100918,고속버스터미널.불교회관,30918,35.83390745,127.1305492
JUB306100925,고속버스터미널.불교회관,30925,35.8343029,127.1300944
JUB306100952,고속버스터미널후문,30952,35.8356764,127.1290611
JUB306100954,고속버스터미널후문,30954,35.83569905,127.129588
JUB306100937,고용노동부전주지청,30937,35.83496455,127.164976
JUB306100945,고용노동부전주지청,30945,35.8351482,127.1649914
JUB306101594,고잔,31593,35.89222628,127.0244804
JUB306101598,고잔,31597,35.89259892,127.0245811
JUB312101687,고천마을,31686,35.91286372,127.1398601
JUB312101690,고천마을,31689,35.91300145,127.1397781
JUB305032567,곡천마을,36501,35.8863494,127.0330693
JUB305032568,곡천마을,36502,35.8865471,127.032913
JUB306101180,공단주유소,31179,35.8540248,127.0890026
JUB306101191,공단주유소,31190,35.8538749,127.0884193
JUB305100497,공수내다리,30497,35.80524638,127.1495302
JUB305100511,공수내다리,30511,35.80600343,127.1495221
JUB312032204,공술마을,32204,35.88115799,126.9793666
JUB312032205,공술마을,32205,35.88103051,126.9792131
JUB312101772,과학로.구.청완초교,31771,35.9289018,127.1253209
JUB312101773,과학로.구.청완초교,31772,35.92790433,127.1249948
JUB305032539,과학로완주소방서,36473,35.9257085,127.1247817
JUB305032540,과학로완주소방서,36474,35.92571,127.1252694
JUB312032740,관덕마을,36074,35.9852862,127.2071535
JUB312032741,관덕마을,36075,35.985403,127.2069755
JUB306100635,관암마을,30635,35.8162727,127.1818402
JUB306100638,관암마을,30638,35.8164993,127.1823042
JUB312101412,관전마을,31411,35.87233167,127.1890912
JUB305032342,관전마을,36236,35.8721958,127.1892934
JUB316100043,관촌시장,30043,35.67670354,127.2685113
JUB316100044,관촌시장,30044,35.67680568,127.2686781
JUB316100041,관촌터미널,30041,35.67326476,127.270068
JUB316100042,관촌터미널,30042,35.6733015,127.2696877
JUB305100921,광진선수촌아파트,30921,35.83396213,127.1178798
JUB312100050,교동마을,30050,35.68500367,127.115395
JUB312100051,교동마을,30051,35.68509328,127.1152458
JUB305102014,교육대학교,32014,35.81048588,127.1540161
JUB305102019,교육대학교,32019,35.80901653,127.1533457
JUB305032460,교육대학교,36394,35.808757,127.1532378
JUB305032304,교육대학교전주천서로,32304,35.81016151,127.1540306
JUB305100371,구.통계청,30371,35.794899,127.0846368
JUB305032692,구.통계청,36626,35.7948028,127.0844547
JUB305100220,구덕마을,30220,35.76933959,127.0786326
JUB305100221,구덕마을,30221,35.76946892,127.0784141
JUB312032703,구라마을,36037,36.0336448,127.1779812
JUB312032704,구라마을,36038,36.0337712,127.1780362
JUB312101657,구만리,31656,35.90832815,127.158131
JUB312101662,구만리,31661,35.90907386,127.1581404
JUB312101816,구봉동읍사무소,31815,35.93646965,127.1616975
JUB312101817,구봉동읍사무소,31816,35.93688778,127.1621873
JUB312132070,구사마을,32070,35.85331005,127.0305625
JUB312032071,구사마을,32071,35.85328123,127.0303414
JUB312032732,구상마을,36066,36.0061575,127.1942824
JUB312032733,구상마을,36067,36.0060852,127.1942216
JUB305032601,구숙사공원,36535,35.8418858,127.1472735
JUB305032602,구숙사공원,36536,35.8420298,127.1472064
JUB311100410,구암,30410,35.79861279,127.0186691
JUB311100415,구암,30415,35.79870643,127.0188267
JUB312100131,구암리,30131,35.74119258,127.1403149
JUB312100134,구암리,30134,35.74132942,127.1404925
JUB312101370,구억마을,31369,35.86818835,127.1646415
JUB312101371,구억마을,31370,35.86822038,127.164805
JUB312101309,구억정미소,31308,35.86367829,127.1707013
JUB312101312,구억정미소,31311,35.86379562,127.1707622
JUB312100110,구이면사무소,30110,35.73152551,127.1198208
JUB312100113,구이면사무소,30113,35.73183549,127.120063
JUB312100039,구이신기마을,30039,35.67531501,127.1124192
JUB312100040,구이신기마을,30040,35.67555652,127.112781
JUB312100120,구이중,30120,35.7342099,127.1204496
JUB312100121,구이중,30121,35.73424408,127.120204
JUB312100100,구이중앙교회,30100,35.72401766,127.1202636
JUB312100101,구이중앙교회,30101,35.72446397,127.1199714
JUB312100092,구이초교,30092,35.72118644,127.1203073
JUB312100093,구이초교,30093,35.722048,127.1204304
JUB312032695,구재마을,36029,36.0398866,127.2714923
JUB312032696,구재마을,36030,36.0399134,127.2714145
JUB312101866,구정마을,31865,35.95083037,127.1117425
JUB312101867,구정마을,31866,35.95097624,127.1118702
JUB306101538,구중리,31537,35.8846204,127.0772
JUB306101539,구중리,31538,35.88533194,127.0769531
JUB312032752,구중마을,36086,36.0051538,127.1984639
JUB312032753,구중마을,36087,36.0051101,127.1990411
JUB312032738,구하마을,36072,36.0041827,127.2031446
JUB312032739,구하마을,36073,36.0040477,127.2032227
JUB312032212,국립농업과학원,32212,35.83339726,127.0413034
JUB312032213,국립농업과학원,32213,35.83326827,127.0409507
JUB305100543,국립무형유산원,30543,35.8091633,127.1581505
JUB305102012,국립무형유산원,32012,35.81075971,127.1571873
JUB305032305,국립무형유산원,32305,35.81064505,127.1587171
JUB312032279,국립식량과학원,32279,35.8376419,127.0478653
JUB312032280,국립식량과학원,32280,35.83744573,127.0481333
JUB312032263,국립원예특작과학원,32263,35.83535427,127.0335762
JUB312032264,국립원예특작과학원,32264,35.83511782,127.0333134
JUB305100751,국립축산과학원,30751,35.82490383,127.0639165
JUB305032288,국립축산과학원,32288,35.82540047,127.0605685
JUB305032289,국립축산과학원,32289,35.82678639,127.0626106
JUB305032672,국민연금 기금운용본부,36606,35.8355877,127.0696952
JUB305032673,국민연금 기금운용본부,36607,35.8354768,127.0689429
JUB306032155,국민연금공단,32155,35.8387692,127.0701188
JUB306032156,국민연금공단,32156,35.8385803,127.0702416
JUB305032579,국민연금공단,36513,35.8360747,127.0722382
JUB305032580,국민연금공단,36514,35.8361459,127.0719831
JUB306100993,국민은행금암지점,30992,35.8379584,127.1314117
JUB312032318,국제재활원,32318,35.9894017,127.2386545
JUB306101589,굴신마을,31588,35.89195941,127.0454073
JUB306101591,굴신마을,31590,35.89208305,127.0454241
JUB305100642,근영여고,30642,35.81698235,127.1226433
JUB305100647,근영여고,30647,35.81746507,127.1232624
JUB312101826,금강고려화학,31825,35.93881728,127.1256322
JUB312101829,금강고려화학,31828,35.93950364,127.1251354
JUB312032768,금곡,36102,36.0025068,127.187932
JUB312032769,금곡,36103,36.0023714,127.1878771
JUB311100228,금구,30228,35.77167081,127.0078572
JUB311100232,금구,30232,35.77177094,127.0079776
JUB311100242,금구면사무소,30242,35.77410805,127.0110454
JUB311100243,금구면사무소,30243,35.77418989,127.0111328
JUB311100260,금구파출소,30260,35.7756021,127.0109081
JUB311100261,금구파출소,30261,35.7757803,127.0110298
JUB311100086,금산사,30086,35.71874757,127.0397871
JUB311100087,금산사,30087,35.7189048,127.0398168
JUB306101013,금상동,31012,35.83934701,127.1931949
JUB306101014,금상동,31013,35.83944993,127.1931753
JUB305032630,금상동보건소,36564,35.8397432,127.1854903
JUB305032631,금상동보건소,36565,35.839766,127.1855898
JUB306101076,금상동성당,31075,35.84498335,127.1804215
JUB306101077,금상동성당,31076,35.84501386,127.1812933
JUB305032603,금성교회,36537,35.8431498,127.1509498
JUB305032604,금성교회,36538,35.8430237,127.1510224
JUB305100199,금성마을,30199,35.76465935,127.1258251
JUB305100200,금성마을,30200,35.76466046,127.1256278
JUB312101394,금성자동차학원,31393,35.87069764,127.163519
JUB312101397,금성자동차학원,31396,35.87077149,127.1638144
JUB306100969,금암1동주민센터,30969,35.83678745,127.133639
JUB305032585,금암2동주민센터,36519,35.8381023,127.1422854
JUB305032586,금암2동주민센터,36520,35.8380215,127.142391
JUB306100911,금암광장,30911,35.8330062,127.1373989
JUB306100915,금암광장.청담한방병원,30915,35.83369489,127.1364274
JUB306100964,금암시립도서관,30964,35.83642889,127.1371527
JUB305032587,금암시립도서관,36521,35.8360061,127.1401833
JUB305032588,금암시립도서관,36522,35.8359191,127.140352
JUB306100996,금암중앙하이츠,30995,35.83806254,127.1376927
JUB306101011,금암중앙하이츠,31010,35.83893341,127.1383149
JUB306100968,금암초교입구,30968,35.83655958,127.1369206
JUB311100326,금천,30326,35.79066021,127.0420061
JUB311100327,금천,30327,35.79072359,127.0416865
JUB306101036,금하마을,31035,35.84144892,127.1858841
JUB306101038,금하마을,31037,35.84161492,127.1860011
JUB312032802,기광산업,36271,35.976099,127.1188731
JUB312032804,기광산업,36273,35.976385,127.1189405
JUB311100162,기룡마을,30162,35.75098566,127.0024841
JUB311100163,기룡마을,30163,35.75097489,127.0027097
JUB306100902,기린네거리,30902,35.83331422,127.1546116
JUB306100910,기린네거리,30910,35.83345252,127.1550529
JUB305100703,기린대로 병무청,30703,35.82102609,127.1521419
JUB305100704,기린대로 병무청,30704,35.82134554,127.1524016
JUB305032456,기린대로 월드컵경기장,36390,35.8694907,127.0703816
JUB306101090,기린대로.원대한방병원,31089,35.8479443,127.1161949
JUB306101095,기린대로.원대한방병원,31094,35.84824786,127.1167651
JUB306101265,기린대로경제통상진흥원,31264,35.85976063,127.0925275
JUB306101272,기린대로경제통상진흥원,31271,35.86015131,127.0928862
JUB306100905,기린대로금암광장,30905,35.8330432,127.1377309
JUB306100906,기린대로금암광장,30906,35.83345839,127.1378359
JUB306101084,기린대로덕진공원,31083,35.84574561,127.1213678
JUB306101086,기린대로덕진공원,31085,35.84624591,127.1196944
JUB306100827,기린대로현대병원,30827,35.82894399,127.1428326
JUB306100842,기린대로현대병원,30842,35.82930275,127.1429956
JUB305100696,기린봉,30696,35.8209852,127.1612903
JUB305100699,기린봉,30699,35.8212485,127.161608
JUB306100995,기린아파트,30994,35.83802125,127.1629457
JUB306101251,기린원,31250,35.85863599,127.158256
JUB306101252,기린원,31251,35.85873009,127.1580753
JUB306101186,기린중,31185,35.85423569,127.1581839
JUB306101193,기린중,31192,35.85455441,127.1576002
JUB306100908,기린초교,30908,35.83349292,127.1588467
JUB306100917,기린초교,30917,35.83379185,127.1590637
JUB305100804,기자촌입구.한옥마을서해그랑블,30804,35.82708046,127.1536531
JUB305100814,기자촌입구.한옥마을서해그랑블,30814,35.82776073,127.1542925
JUB305032381,기전대재활승마장,36315,35.8245861,126.9967549
JUB305032382,기전대재활승마장,36316,35.8246319,126.9969262
JUB305100765,기전중.기전여고,30765,35.82505656,127.1012996
JUB305100772,기전중.기전여고,30772,35.82532252,127.1008063
JUB305032640,기지제,36574,35.8420725,127.0697953
JUB305032641,기지제,36575,35.8419064,127.0699845
JUB305100385,꽃밭정이네거리,30385,35.79654849,127.1355809
JUB305100387,꽃밭정이네거리,30387,35.79650315,127.1346175
JUB312100180,낙봉사입구,30180,35.76038294,127.1622151
JUB312100181,낙봉사입구,30181,35.76048113,127.1623472
JUB311100603,낙성리입구,30603,35.81483493,126.9895823
JUB311100604,낙성리입구,30604,35.81485965,126.9898325
JUB312032820,낙성리입구,36290,35.8150031,126.9891111
JUB312032821,낙성리입구,36291,35.8148501,126.9891785
JUB311100560,낙성리종점,30560,35.81145235,126.9902918
JUB311100561,낙성리종점,30561,35.81146627,126.9901304
JUB311100104,낙수동,30104,35.727879,126.9927225
JUB311100105,낙수동,30105,35.72805205,126.9928264
JUB305100596,낙수정,30596,35.81418114,127.1631423
JUB305100597,낙수정,30597,35.81430964,127.1632864
JUB312101785,낙평네거리,31784,35.93063009,127.1630453
JUB312101786,낙평네거리,31785,35.93104006,127.1631571
JUB312101764,낙평리,31763,35.92685216,127.1639554
JUB312101774,낙평리,31773,35.92787194,127.1623421
JUB312100160,난산마을,30160,35.74940113,127.1643309
JUB312100161,난산마을,30161,35.74951589,127.164234
JUB312032220,난산삼거리,32200,35.87805258,126.995885
JUB312032201,난산삼거리,32201,35.87778259,126.9959327
JUB311101468,난산초교,31467,35.87709627,126.9960817
JUB311101470,난산초교,31469,35.87732774,126.9959334
JUB305100287,난전들로장교리,30287,35.78264727,127.1168907
JUB305100288,난전들로장교리,30288,35.78268192,127.1167591
JUB305100495,남고사,30495,35.80508917,127.1565638
JUB305100496,남고사,30496,35.80516956,127.1564333
JUB305032530,남고사아파트입구,36464,35.8065327,127.1579338
JUB305032531,남고사아파트입구,36465,35.8066136,127.1578615
JUB305100018,남고사입구,32018,35.80751107,127.1579131
JUB305102023,남고사입구,32023,35.80737619,127.1579588
JUB312100098,남관,30098,35.72335285,127.2321993
JUB312100099,남관,30099,35.72350102,127.2317278
JUB305100627,남노촌,30627,35.8159242,127.1609552
JUB305100633,남노촌,30633,35.81621072,127.1610399
JUB312032415,남동마을,32415,36.03770037,127.2371307
JUB312032416,남동마을,32416,36.03773797,127.2373745
JUB312032688,남봉마을,36022,35.9686128,127.1987028
JUB312032689,남봉마을,36023,35.9685413,127.1989359
JUB305100558,남부시장,30558,35.81132263,127.149731
JUB305100573,남부시장,30573,35.81273721,127.1488857
JUB312101851,남악마을,31850,35.94415409,127.2041157
JUB312101852,남악마을,31851,35.94419144,127.2039877
JUB306101365,남정리,31364,35.86804929,127.0180281
JUB306101366,남정리,31365,35.86805192,127.0177931
JUB306101449,남정리입구,31448,35.87564671,127.0174522
JUB306101452,남정리입구,31451,35.87579598,127.0176612
JUB306101454,남정리입구,31453,35.8759515,127.0174152
JUB305032617,내원당마을,36551,35.7933802,127.1709966
JUB305032618,내원당마을,36552,35.7933083,127.1710523
JUB312100015,노점마을,30015,35.6281886,127.1028337
JUB312100016,노점마을,30016,35.6284946,127.103002
JUB305032454,녹동마을.상운리입구,36388,35.8884837,127.1572692
JUB305032455,녹동마을.상운리입구,36389,35.888646,127.157274
JUB312032274,농생명로두현마을,32274,35.83226303,127.0712171
JUB312032097,농소전원마을,32097,35.81865221,127.0989959
JUB312032098,농소전원마을,32098,35.8189421,127.0991919
JUB306101357,농수산시장 내,31356,35.86778567,127.116945
JUB306101364,농수산시장 내,31363,35.86798443,127.1170092
JUB306101381,농수산시장.메가박스,31380,35.86879,127.1147298
JUB306101382,농수산시장.메가박스,31381,35.86897,127.1146514
JUB311101479,농식품인력개발원,31478,35.87777917,126.9866007
JUB311101482,농식품인력개발원,31481,35.87793695,126.9861465
JUB311101530,농원,31529,35.88430172,126.9591361
JUB311101533,농원,31532,35.88443408,126.958964
JUB312101744,농원1구,31743,35.92339396,127.0924749
JUB312101745,농원1구,31744,35.92343856,127.0926187
JUB312101757,농원2구,31756,35.92588932,127.0901994
JUB312101758,농원2구,31757,35.92603042,127.0902754
JUB312003212,농원삼거리,32122,35.83489769,127.0240636
JUB312032123,농원삼거리,32123,35.83462697,127.0240227
JUB312101723,농원입구,31722,35.91948337,127.089999
JUB312101725,농원입구,31724,35.91964643,127.0900371
JUB312101767,농원종점,31766,35.92734387,127.0885037
JUB312101984,농원종점,31983,35.92735564,127.0886679
JUB306101496,농은마을,31495,35.88000647,127.1505162
JUB306101497,농은마을,31496,35.88006292,127.1506761
JUB312032208,농촌진흥청동문,32208,35.83246031,127.0583812
JUB312032209,농촌진흥청동문,32209,35.83228302,127.0587596
JUB312032118,농촌진흥청오공공원,32118,35.83286486,127.0572482
JUB305100343,농협공판장,30343,35.7922449,127.1105547
JUB305032674,농협공판장,36608,35.7930274,127.1085865
JUB305032495,농협공판장교차로,36429,35.7935442,127.1069705
JUB305032496,농협공판장교차로,36430,35.794048,127.106636
JUB305100720,농협태평지점,30720,35.82246074,127.1374578
JUB305100725,농협태평지점,30725,35.82253727,127.1376278
JUB305100373,농협평화지소,30373,35.79506129,127.1313516
JUB312032723,능암마을,36057,36.0198148,127.1569511
JUB312032724,능암마을,36058,36.0197473,127.1570069
JUB305100646,다가교,30646,35.8173306,127.1392574
JUB305100623,다가교서문교회,30623,35.81552583,127.1395377
JUB312032780,다리경로당,36116,35.8819524,127.2575132
JUB312032781,다리경로당,36117,35.8819391,127.2576628
JUB312101535,다리목,31534,35.88447723,127.2605413
JUB312101536,다리목,31535,35.88457275,127.2603777
JUB312032676,다자미마을,36010,35.9101829,127.2836357
JUB312032677,다자미마을,36011,35.9104445,127.2836849
JUB312101219,단암사,31218,35.8561898,127.2088384
JUB312101226,단암사,31225,35.8563787,127.2086716
JUB312101227,단암사,31226,35.85653277,127.2093966
JUB312101230,단암사,31229,35.8565779,127.2091896
JUB305032347,단지,36241,35.9340741,127.2688715
JUB305032348,단지,36242,35.9340647,127.2687053
JUB312032678,단지마을,36012,35.9128024,127.2813344
JUB312032679,단지마을,36013,35.9130458,127.2813005
JUB312032728,담곡마을,36062,36.0020376,127.1755356
JUB312032729,담곡마을,36063,36.0020598,127.1754412
JUB305032658,당마마을,36592,35.8657476,127.0181937
JUB305032659,당마마을,36593,35.8657788,127.0181049
JUB305032524,당마마을입구,36458,35.8672374,127.015596
JUB305032525,당마마을입구,36459,35.867323,127.0155789
JUB313100700,대곡,30700,35.82061988,127.3159191
JUB313100702,대곡,30702,35.82063695,127.3157664
JUB312101138,대농,31137,35.85111575,127.0133135
JUB312101139,대농,31138,35.85121459,127.0134056
JUB312032064,대덕경로당,32064,35.66154768,127.1091025
JUB312032065,대덕경로당,32065,35.6615761,127.10929
JUB312100031,대덕마을,30031,35.66124196,127.1122536
JUB312100032,대덕마을,30032,35.66092685,127.1124194
JUB312032235,대덕삼거리,32235,35.65778857,127.1096457
JUB312032236,대덕삼거리,32236,35.65770024,127.1098897
JUB312101879,대륜산업,31878,35.95519702,127.1317823
JUB312101886,대륜산업,31885,35.95550766,127.1323225
JUB312100021,대모,30021,35.64180444,127.1153806
JUB311100353,대문안,30353,35.79408791,127.047508
JUB311100359,대문안,30359,35.79446159,127.0475213
JUB312032251,대문안,32251,35.79784149,127.0479626
JUB312032252,대문안,32252,35.79796539,127.0476735
JUB312100376,대문안종점,30376,35.79562666,127.0476459
JUB312100377,대문안종점,30377,35.795647,127.0478303
JUB312032177,대방빌딩,32177,35.83842258,127.0610898
JUB305032615,대성경로당,36549,35.7949777,127.1782332
JUB305032616,대성경로당,36550,35.7949504,127.1781448
JUB305100445,대성동도로교통공단,30445,35.80074242,127.1709038
JUB305100450,대성동도로교통공단,30450,35.8009501,127.1709477
JUB305032457,대성동종점,36391,35.8004534,127.1690185
JUB305032591,대성슈퍼,36525,35.8347887,127.1422394
JUB305032592,대성슈퍼,36526,35.8347703,127.1421066
JUB305032619,대성참조은아파트,36553,35.7966715,127.1711048
JUB305032620,대성참조은아파트,36554,35.7966757,127.1710162
JUB306101380,대송장례식장,31379,35.8694636,127.1355747
JUB312101220,대승리,31219,35.85594648,127.2925946
JUB312101225,대승리,31224,35.85606078,127.2925109
JUB312101199,대승리입구,31198,35.85453682,127.2902932
JUB312101203,대승리입구,31202,35.85470882,127.2901794
JUB312032338,대아삼거리,32338,35.97995104,127.2890165
JUB305032292,대야,32292,35.79258606,127.0427465
JUB312032789,대야,36253,35.7927383,127.0425349
JUB306100781,대우빌딩,30781,35.82578923,127.1465455
JUB311100303,대율리입구,30303,35.7861173,127.029535
JUB311100307,대율리입구,30307,35.78651248,127.0290473
JUB305032371,대율마을,36305,35.7849141,127.0235042
JUB312032800,대주코레스,36269,35.9658213,127.1218837
JUB312032805,대주코레스,36275,35.9657821,127.1217364
JUB305032302,대지마을,32302,35.8576737,127.1431963
JUB305032303,대지마을,32303,35.85806945,127.1430813
JUB316132058,대진빌딩,32058,35.82265835,127.1017786
JUB316132059,대진빌딩,32059,35.82268204,127.1019332
JUB312032750,대치,36084,36.0425932,127.1528459
JUB312032751,대치,36085,36.0419042,127.151539
JUB312100305,대판마을,30305,35.78616674,127.2271997
JUB312100306,대판마을,30306,35.78617401,127.2274258
JUB306101352,대한산업보건협회.푸른솔아파트,31351,35.86722828,127.0748428
JUB306101362,대한산업보건협회.푸른솔아파트,31361,35.867854,127.0744923
JUB306101169,대한적십자사,31168,35.8538572,127.0662198
